project,test_class,per_line_cov,per_line_total,per_line_rate,per_branch_cov,per_branch_total,per_branch_rate,proj_line_cov,proj_line_total,proj_line_rate,proj_branch_cov,proj_branch_total,proj_branch_rate,line_contrib_pct,branch_contrib_pct
Csv_13_b,org.apache.commons.csv.CSVFormat_34_6Test,76,737,10.31,40,532,7.52,460,737,62.42,296,532,55.64,16.52,13.51
Csv_13_b,org.apache.commons.csv.CSVFormat_32_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_26_6Test,58,737,7.87,30,532,5.64,460,737,62.42,296,532,55.64,12.61,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_42_6Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_28_6Test,106,737,14.38,34,532,6.39,460,737,62.42,296,532,55.64,23.04,11.49
Csv_14_b,org.apache.commons.csv.CSVFormat_52_1Test,117,790,14.81,63,566,11.13,464,790,58.73,286,566,50.53,25.22,22.03
Csv_14_b,org.apache.commons.csv.CSVFormat_68_1Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_49_1Test,65,790,8.23,31,566,5.48,464,790,58.73,286,566,50.53,14.01,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_2_1Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_56_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_30_1Test,77,790,9.75,33,566,5.83,464,790,58.73,286,566,50.53,16.59,11.54
Csv_14_b,org.apache.commons.csv.CSVFormat_26_1Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_57_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_17_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_37_1Test,86,790,10.89,39,566,6.89,464,790,58.73,286,566,50.53,18.53,13.64
Csv_14_b,org.apache.commons.csv.CSVFormat_58_1Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_12_1Test,70,790,8.86,34,566,6.01,464,790,58.73,286,566,50.53,15.09,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_9_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_48_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_45_1Test,97,790,12.28,47,566,8.3,464,790,58.73,286,566,50.53,20.91,16.43
Csv_14_b,org.apache.commons.csv.CSVFormat_18_1Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_71_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_11_1Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_47_1Test,65,790,8.23,30,566,5.3,464,790,58.73,286,566,50.53,14.01,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_1_1Test,63,790,7.97,30,566,5.3,464,790,58.73,286,566,50.53,13.58,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_34_1Test,67,790,8.48,30,566,5.3,464,790,58.73,286,566,50.53,14.44,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_61_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_23_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_67_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_8_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_3_1Test,102,790,12.91,50,566,8.83,464,790,58.73,286,566,50.53,21.98,17.48
Csv_14_b,org.apache.commons.csv.CSVFormat_38_1Test,113,790,14.3,63,566,11.13,464,790,58.73,286,566,50.53,24.35,22.03
Csv_14_b,org.apache.commons.csv.CSVFormat_22_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_46_1Test,66,790,8.35,31,566,5.48,464,790,58.73,286,566,50.53,14.22,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_20_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_27_1Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_50_1Test,71,790,8.99,32,566,5.65,464,790,58.73,286,566,50.53,15.3,11.19
Csv_14_b,org.apache.commons.csv.CSVFormat_7_1Test,136,790,17.22,69,566,12.19,464,790,58.73,286,566,50.53,29.31,24.13
Csv_14_b,org.apache.commons.csv.CSVFormat_25_1Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_66_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_73_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_4_1Test,74,790,9.37,28,566,4.95,464,790,58.73,286,566,50.53,15.95,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_32_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_35_1Test,105,790,13.29,51,566,9.01,464,790,58.73,286,566,50.53,22.63,17.83
Csv_14_b,org.apache.commons.csv.CSVFormat_65_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_21_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_19_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_13_1Test,70,790,8.86,33,566,5.83,464,790,58.73,286,566,50.53,15.09,11.54
Csv_14_b,org.apache.commons.csv.CSVFormat_10_1Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_62_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_53_1Test,75,790,9.49,37,566,6.54,464,790,58.73,286,566,50.53,16.16,12.94
Csv_14_b,org.apache.commons.csv.CSVFormat_54_1Test,68,790,8.61,34,566,6.01,464,790,58.73,286,566,50.53,14.66,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_55_1Test,70,790,8.86,34,566,6.01,464,790,58.73,286,566,50.53,15.09,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_43_1Test,72,790,9.11,39,566,6.89,464,790,58.73,286,566,50.53,15.52,13.64
Csv_14_b,org.apache.commons.csv.CSVFormat_64_1Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_36_1Test,91,790,11.52,48,566,8.48,464,790,58.73,286,566,50.53,19.61,16.78
Csv_14_b,org.apache.commons.csv.CSVFormat_69_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_51_1Test,85,790,10.76,38,566,6.71,464,790,58.73,286,566,50.53,18.32,13.29
Csv_14_b,org.apache.commons.csv.CSVFormat_28_1Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_6_1Test,113,790,14.3,67,566,11.84,464,790,58.73,286,566,50.53,24.35,23.43
Csv_14_b,org.apache.commons.csv.CSVFormat_60_1Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_59_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_70_1Test,71,790,8.99,28,566,4.95,464,790,58.73,286,566,50.53,15.3,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_5_1Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_63_1Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_4_2Test,74,790,9.37,28,566,4.95,464,790,58.73,286,566,50.53,15.95,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_43_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_58_2Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_59_2Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_19_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_57_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_33_2Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_55_2Test,98,790,12.41,43,566,7.6,464,790,58.73,286,566,50.53,21.12,15.03
Csv_14_b,org.apache.commons.csv.CSVFormat_22_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_46_2Test,67,790,8.48,34,566,6.01,464,790,58.73,286,566,50.53,14.44,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_29_2Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_24_2Test,78,790,9.87,38,566,6.71,464,790,58.73,286,566,50.53,16.81,13.29
Csv_14_b,org.apache.commons.csv.CSVFormat_68_2Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_50_2Test,99,790,12.53,47,566,8.3,464,790,58.73,286,566,50.53,21.34,16.43
Csv_14_b,org.apache.commons.csv.CSVFormat_23_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_71_2Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_51_2Test,75,790,9.49,37,566,6.54,464,790,58.73,286,566,50.53,16.16,12.94
Csv_14_b,org.apache.commons.csv.CSVFormat_69_2Test,68,790,8.61,28,566,4.95,464,790,58.73,286,566,50.53,14.66,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_14_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_52_2Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_37_2Test,73,790,9.24,30,566,5.3,464,790,58.73,286,566,50.53,15.73,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_38_2Test,113,790,14.3,63,566,11.13,464,790,58.73,286,566,50.53,24.35,22.03
Csv_14_b,org.apache.commons.csv.CSVFormat_15_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_30_2Test,77,790,9.75,33,566,5.83,464,790,58.73,286,566,50.53,16.59,11.54
Csv_14_b,org.apache.commons.csv.CSVFormat_1_2Test,63,790,7.97,30,566,5.3,464,790,58.73,286,566,50.53,13.58,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_66_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_64_2Test,98,790,12.41,47,566,8.3,464,790,58.73,286,566,50.53,21.12,16.43
Csv_14_b,org.apache.commons.csv.CSVFormat_28_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_73_2Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_36_2Test,91,790,11.52,48,566,8.48,464,790,58.73,286,566,50.53,19.61,16.78
Csv_14_b,org.apache.commons.csv.CSVFormat_6_2Test,65,790,8.23,29,566,5.12,464,790,58.73,286,566,50.53,14.01,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_41_2Test,65,790,8.23,29,566,5.12,464,790,58.73,286,566,50.53,14.01,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_70_2Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_49_2Test,65,790,8.23,31,566,5.48,464,790,58.73,286,566,50.53,14.01,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_34_2Test,108,790,13.67,57,566,10.07,464,790,58.73,286,566,50.53,23.28,19.93
Csv_14_b,org.apache.commons.csv.CSVFormat_3_2Test,148,790,18.73,79,566,13.96,464,790,58.73,286,566,50.53,31.9,27.62
Csv_14_b,org.apache.commons.csv.CSVFormat_18_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_5_2Test,139,790,17.59,70,566,12.37,464,790,58.73,286,566,50.53,29.96,24.48
Csv_14_b,org.apache.commons.csv.CSVFormat_48_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_54_2Test,68,790,8.61,34,566,6.01,464,790,58.73,286,566,50.53,14.66,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_62_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_67_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_26_2Test,81,790,10.25,46,566,8.13,464,790,58.73,286,566,50.53,17.46,16.08
Csv_14_b,org.apache.commons.csv.CSVFormat_32_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_61_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_35_2Test,71,790,8.99,28,566,4.95,464,790,58.73,286,566,50.53,15.3,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_47_2Test,73,790,9.24,41,566,7.24,464,790,58.73,286,566,50.53,15.73,14.34
Csv_14_b,org.apache.commons.csv.CSVFormat_53_2Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_20_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_2_2Test,63,790,7.97,29,566,5.12,464,790,58.73,286,566,50.53,13.58,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_13_2Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_27_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_45_2Test,66,790,8.35,31,566,5.48,464,790,58.73,286,566,50.53,14.22,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_65_2Test,97,790,12.28,47,566,8.3,464,790,58.73,286,566,50.53,20.91,16.43
Csv_14_b,org.apache.commons.csv.CSVFormat_72_2Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_10_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_25_2Test,72,790,9.11,40,566,7.07,464,790,58.73,286,566,50.53,15.52,13.99
Csv_14_b,org.apache.commons.csv.CSVFormat_56_2Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_8_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_9_2Test,67,790,8.48,30,566,5.3,464,790,58.73,286,566,50.53,14.44,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_7_2Test,136,790,17.22,67,566,11.84,464,790,58.73,286,566,50.53,29.31,23.43
Csv_14_b,org.apache.commons.csv.CSVFormat_63_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_60_2Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_39_2Test,89,790,11.27,42,566,7.42,464,790,58.73,286,566,50.53,19.18,14.69
Csv_14_b,org.apache.commons.csv.CSVFormat_16_2Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_67_3Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_46_3Test,67,790,8.48,34,566,6.01,464,790,58.73,286,566,50.53,14.44,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_64_3Test,66,790,8.35,31,566,5.48,464,790,58.73,286,566,50.53,14.22,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_60_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_26_3Test,72,790,9.11,40,566,7.07,464,790,58.73,286,566,50.53,15.52,13.99
Csv_14_b,org.apache.commons.csv.CSVFormat_73_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_56_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_29_3Test,112,790,14.18,33,566,5.83,464,790,58.73,286,566,50.53,24.14,11.54
Csv_14_b,org.apache.commons.csv.CSVFormat_71_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_4_3Test,74,790,9.37,28,566,4.95,464,790,58.73,286,566,50.53,15.95,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_57_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_23_3Test,66,790,8.35,28,566,4.95,464,790,58.73,286,566,50.53,14.22,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_69_3Test,67,790,8.48,28,566,4.95,464,790,58.73,286,566,50.53,14.44,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_22_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_14_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_63_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_39_3Test,89,790,11.27,42,566,7.42,464,790,58.73,286,566,50.53,19.18,14.69
Csv_14_b,org.apache.commons.csv.CSVFormat_11_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_59_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_21_3Test,67,790,8.48,28,566,4.95,464,790,58.73,286,566,50.53,14.44,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_52_3Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_13_3Test,69,790,8.73,35,566,6.18,464,790,58.73,286,566,50.53,14.87,12.24
Csv_14_b,org.apache.commons.csv.CSVFormat_37_3Test,68,790,8.61,30,566,5.3,464,790,58.73,286,566,50.53,14.66,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_61_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_53_3Test,76,790,9.62,37,566,6.54,464,790,58.73,286,566,50.53,16.38,12.94
Csv_14_b,org.apache.commons.csv.CSVFormat_5_3Test,98,790,12.41,47,566,8.3,464,790,58.73,286,566,50.53,21.12,16.43
Csv_14_b,org.apache.commons.csv.CSVFormat_40_3Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_18_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_36_3Test,91,790,11.52,48,566,8.48,464,790,58.73,286,566,50.53,19.61,16.78
Csv_14_b,org.apache.commons.csv.CSVFormat_7_3Test,136,790,17.22,67,566,11.84,464,790,58.73,286,566,50.53,29.31,23.43
Csv_14_b,org.apache.commons.csv.CSVFormat_66_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_6_3Test,100,790,12.66,66,566,11.66,464,790,58.73,286,566,50.53,21.55,23.08
Csv_14_b,org.apache.commons.csv.CSVFormat_16_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_38_3Test,113,790,14.3,63,566,11.13,464,790,58.73,286,566,50.53,24.35,22.03
Csv_14_b,org.apache.commons.csv.CSVFormat_49_3Test,65,790,8.23,31,566,5.48,464,790,58.73,286,566,50.53,14.01,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_35_3Test,106,790,13.42,53,566,9.36,464,790,58.73,286,566,50.53,22.84,18.53
Csv_14_b,org.apache.commons.csv.CSVFormat_27_3Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_28_3Test,64,790,8.1,29,566,5.12,464,790,58.73,286,566,50.53,13.79,10.14
Csv_14_b,org.apache.commons.csv.CSVFormat_32_3Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_20_3Test,71,790,8.99,28,566,4.95,464,790,58.73,286,566,50.53,15.3,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_68_3Test,74,790,9.37,39,566,6.89,464,790,58.73,286,566,50.53,15.95,13.64
Csv_14_b,org.apache.commons.csv.CSVFormat_58_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_43_3Test,76,790,9.62,31,566,5.48,464,790,58.73,286,566,50.53,16.38,10.84
Csv_14_b,org.apache.commons.csv.CSVFormat_1_3Test,63,790,7.97,30,566,5.3,464,790,58.73,286,566,50.53,13.58,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_25_3Test,67,790,8.48,33,566,5.83,464,790,58.73,286,566,50.53,14.44,11.54
Csv_14_b,org.apache.commons.csv.CSVFormat_51_3Test,75,790,9.49,37,566,6.54,464,790,58.73,286,566,50.53,16.16,12.94
Csv_14_b,org.apache.commons.csv.CSVFormat_10_3Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_17_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_19_3Test,64,790,8.1,28,566,4.95,464,790,58.73,286,566,50.53,13.79,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_8_3Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_65_3Test,65,790,8.23,28,566,4.95,464,790,58.73,286,566,50.53,14.01,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_44_3Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_24_3Test,0,790,0.0,0,566,0.0,464,790,58.73,286,566,50.53,0.0,0.0
Csv_14_b,org.apache.commons.csv.CSVFormat_33_3Test,103,790,13.04,55,566,9.72,464,790,58.73,286,566,50.53,22.2,19.23
Csv_14_b,org.apache.commons.csv.CSVFormat_70_3Test,80,790,10.13,28,566,4.95,464,790,58.73,286,566,50.53,17.24,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_2_3Test,63,790,7.97,30,566,5.3,464,790,58.73,286,566,50.53,13.58,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_72_3Test,66,790,8.35,30,566,5.3,464,790,58.73,286,566,50.53,14.22,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_15_3Test,67,790,8.48,28,566,4.95,464,790,58.73,286,566,50.53,14.44,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_12_3Test,68,790,8.61,34,566,6.01,464,790,58.73,286,566,50.53,14.66,11.89
Csv_14_b,org.apache.commons.csv.CSVFormat_47_3Test,65,790,8.23,30,566,5.3,464,790,58.73,286,566,50.53,14.01,10.49
Csv_14_b,org.apache.commons.csv.CSVFormat_48_3Test,63,790,7.97,28,566,4.95,464,790,58.73,286,566,50.53,13.58,9.79
Csv_14_b,org.apache.commons.csv.CSVFormat_45_3Test,66,790,8.35,31,566,5.48,464,790,58.73,286,566,50.53,14.22,10.84
